Metric,Date,AvgC,AvgT,StdC,StdT,NC,NT
AdLosses,8/7/2016,0.118393724,0.109261758,0.279391543,0.270585756,1673942,1673667
AdLosses,8/8/2016,0.117428892,0.106610918,0.272391405,0.261291738,2630029,2633732
AdLosses,8/9/2016,0.115087556,0.105428239,0.270138796,0.259940227,2574308,2574273
AdLosses,8/10/2016,0.114674622,0.105436275,0.270102095,0.260595591,2587576,2588170
AdLosses,8/11/2016,0.115447901,0.105247562,0.271045027,0.261573475,2544461,2546650
AdLosses,8/12/2016,0.114693113,0.105098928,0.270137704,0.260746639,2388602,2390056
AdLossesPenalized,7/30/2016,0.239280764,0.229251353,0.70952302,0.70478465,1400023,1399150
AdLossesPenalized,7/31/2016,0.242557913,0.231581883,0.718652558,0.712791504,1428657,1430855
AdLossesPenalized,8/1/2016,0.229985499,0.217169173,0.65606255,0.654724555,2243454,2244708
AdLossesPenalized,8/2/2016,0.227384193,0.215288571,0.661045808,0.652709035,2219949,2219621
AdLossesPenalized,8/3/2016,0.223710374,0.211751889,0.658735568,0.649080392,2207500,2206242
AdLossesPenalized,8/4/2016,0.216908497,0.205508908,0.64340619,0.643042719,2308661,2308457
AdLossesPenalized,8/5/2016,0.223324935,0.21073974,0.653605865,0.647459591,2227604,2230947
AdLossesPenalized,8/6/2016,0.236560183,0.225680533,0.702233501,0.699768394,1530784,1532726
AdLossesPenalized,8/7/2016,0.239782846,0.229191675,0.709665026,0.707433189,1673942,1673667
AdLossesPenalized,8/8/2016,0.226131352,0.213846298,0.654867656,0.649797641,2630029,2633732
AdLossesPenalized,8/9/2016,0.221784665,0.211343841,0.648149987,0.645900239,2574308,2574273
AdLossesPenalized,8/10/2016,0.220108654,0.20964978,0.647085416,0.644136778,2587576,2588170
AdLossesPenalized,8/11/2016,0.218835099,0.207730184,0.640328174,0.639386452,2544461,2546650
AdLossesPenalized,8/12/2016,0.216468899,0.206334597,0.635279416,0.634286502,2388602,2390056
AdLossesPenalizedPixel,7/30/2016,0.401069903,0.396588725,1.149626986,1.166908052,1400023,1399150
AdLossesPenalizedPixel,7/31/2016,0.405479521,0.399919548,1.162719135,1.176760281,1428657,1430855
AdLossesPenalizedPixel,8/1/2016,0.391250753,0.383739198,1.091488702,1.110897357,2243454,2244708
AdLossesPenalizedPixel,8/2/2016,0.385664474,0.379060553,1.093095006,1.103860528,2219949,2219621
AdLossesPenalizedPixel,8/3/2016,0.375930981,0.369146998,1.074399531,1.081914647,2207500,2206242
AdLossesPenalizedPixel,8/4/2016,0.364282047,0.358325179,1.051893332,1.070795651,2308661,2308457
AdLossesPenalizedPixel,8/5/2016,0.369943485,0.363992252,1.06132752,1.080883175,2227604,2230947
AdLossesPenalizedPixel,8/6/2016,0.383065986,0.379035905,1.116185569,1.137105132,1530784,1532726
AdLossesPenalizedPixel,8/7/2016,0.387191093,0.383207024,1.127393042,1.1462311,1673942,1673667
AdLossesPenalizedPixel,8/8/2016,0.369686967,0.364572502,1.058159324,1.079616295,2630029,2633732
AdLossesPenalizedPixel,8/9/2016,0.36327664,0.360513088,1.049698413,1.072641996,2574308,2574273
AdLossesPenalizedPixel,8/10/2016,0.35989572,0.357423566,1.041980008,1.071806017,2587576,2588170
AdLossesPenalizedPixel,8/11/2016,0.358672848,0.355644242,1.039857546,1.069753836,2544461,2546650
AdLossesPenalizedPixel,8/12/2016,0.356487894,0.354035377,1.036769719,1.060221788,2388602,2390056
AdWins,7/30/2016,0.064067838,0.063915396,0.206585619,0.206435514,1400023,1399150
AdWins,7/31/2016,0.065211406,0.065292687,0.20758085,0.208160779,1428657,1430855
AdWins,8/1/2016,0.057709672,0.057531217,0.19503757,0.194345421,2243454,2244708
AdWins,8/2/2016,0.057639693,0.057537514,0.195300538,0.194861772,2219949,2219621
AdWins,8/3/2016,0.057081943,0.056780614,0.194703863,0.194117908,2207500,2206242
AdWins,8/4/2016,0.055924574,0.055531113,0.192702764,0.191905681,2308661,2308457
AdWins,8/5/2016,0.05833224,0.057741018,0.19650129,0.195495556,2227604,2230947
AdWins,8/6/2016,0.064609031,0.064109974,0.206945788,0.206758076,1530784,1532726
AdWins,8/7/2016,0.06523948,0.064952079,0.207632443,0.207821504,1673942,1673667
AdWins,8/8/2016,0.057585854,0.057379154,0.194468159,0.194297719,2630029,2633732
AdWins,8/9/2016,0.05689742,0.056912498,0.194012676,0.19412042,2574308,2574273
AdWins,8/10/2016,0.056716279,0.056624173,0.193622898,0.193335544,2587576,2588170
AdWins,8/11/2016,0.056515893,0.056256121,0.193308643,0.192987434,2544461,2546650
AdWins,8/12/2016,0.057189706,0.057112798,0.194975646,0.194579984,2388602,2390056
AdWinsRewarded,7/30/2016,0.055036923,0.054918782,0.186716196,0.186679547,1400023,1399150
AdWinsRewarded,7/31/2016,0.055888815,0.05595291,0.187338248,0.187821561,1428657,1430855
AdWinsRewarded,8/1/2016,0.049974869,0.049836166,0.177390373,0.177056986,2243454,2244708
AdWinsRewarded,8/2/2016,0.049885163,0.049763719,0.177612838,0.177246683,2219949,2219621
AdWinsRewarded,8/3/2016,0.049338246,0.049103691,0.176976288,0.176674206,2207500,2206242
AdWinsRewarded,8/4/2016,0.048428503,0.048077317,0.175333584,0.17467248,2308661,2308457
AdWinsRewarded,8/5/2016,0.050714518,0.050199914,0.179313862,0.178639508,2227604,2230947
AdWinsRewarded,8/6/2016,0.055545726,0.055064233,0.187262434,0.186954172,1530784,1532726
AdWinsRewarded,8/7/2016,0.055832262,0.055577264,0.187208194,0.187250972,1673942,1673667
AdWinsRewarded,8/8/2016,0.0499177,0.049685392,0.177234373,0.176932214,2630029,2633732
AdWinsRewarded,8/9/2016,0.049279085,0.049245693,0.176683749,0.176669075,2574308,2574273
AdWinsRewarded,8/10/2016,0.049085698,0.048997777,0.176146901,0.17592482,2587576,2588170
AdWinsRewarded,8/11/2016,0.049031842,0.048811352,0.17606625,0.175980435,2544461,2546650
AdWinsRewarded,8/12/2016,0.049772634,0.04970643,0.177930048,0.177677804,2388602,2390056
AdWinsRewardedMinusAdLossesPenalized,7/30/2016,-0.184243841,-0.174332571,0.729346265,0.724151638,1400023,1399150
AdWinsRewardedMinusAdLossesPenalized,7/31/2016,-0.186669098,-0.175628973,0.737883652,0.732181151,1428657,1430855
AdWinsRewardedMinusAdLossesPenalized,8/1/2016,-0.18001063,-0.167333006,0.67664867,0.674859507,2243454,2244708
AdWinsRewardedMinusAdLossesPenalized,8/2/2016,-0.17749903,-0.165524852,0.68158649,0.672713772,2219949,2219621
AdWinsRewardedMinusAdLossesPenalized,8/3/2016,-0.174372129,-0.162648198,0.679022901,0.669251089,2207500,2206242
AdWinsRewardedMinusAdLossesPenalized,8/4/2016,-0.168479994,-0.157431591,0.663314095,0.662704688,2308661,2308457
AdWinsRewardedMinusAdLossesPenalized,8/5/2016,-0.172610417,-0.160539826,0.675267224,0.668364314,2227604,2230947
AdWinsRewardedMinusAdLossesPenalized,8/6/2016,-0.181014457,-0.1706163,0.722603149,0.719575702,1530784,1532726
AdWinsRewardedMinusAdLossesPenalized,8/7/2016,-0.183950584,-0.173614411,0.729380089,0.72627778,1673942,1673667
AdWinsRewardedMinusAdLossesPenalized,8/8/2016,-0.176213652,-0.164160906,0.675302225,0.669867167,2630029,2633732
AdWinsRewardedMinusAdLossesPenalized,8/9/2016,-0.17250558,-0.162098148,0.668652334,0.665992705,2574308,2574273
AdWinsRewardedMinusAdLossesPenalized,8/10/2016,-0.171022956,-0.160652004,0.667222992,0.663940391,2587576,2588170
AdWinsRewardedMinusAdLossesPenalized,8/11/2016,-0.169803257,-0.158918833,0.660905438,0.659436893,2544461,2546650
AdWinsRewardedMinusAdLossesPenalized,8/12/2016,-0.166696265,-0.156628167,0.656716725,0.65497508,2388602,2390056
AdWinsRewardedMinusAdLossesPenalizedPixel,7/30/2016,-0.34603298,-0.341669943,1.159897868,1.176374644,1400023,1399150
AdWinsRewardedMinusAdLossesPenalizedPixel,7/31/2016,-0.349590706,-0.343966638,1.172435085,1.186204937,1428657,1430855
AdWinsRewardedMinusAdLossesPenalizedPixel,8/1/2016,-0.341275883,-0.333903032,1.10261859,1.121357109,2243454,2244708
AdWinsRewardedMinusAdLossesPenalizedPixel,8/2/2016,-0.335779311,-0.329296835,1.104319473,1.114063215,2219949,2219621
AdWinsRewardedMinusAdLossesPenalizedPixel,8/3/2016,-0.326592736,-0.320043308,1.085618019,1.092600882,2207500,2206242
AdWinsRewardedMinusAdLossesPenalizedPixel,8/4/2016,-0.315853544,-0.310247862,1.062682787,1.081248184,2308661,2308457
AdWinsRewardedMinusAdLossesPenalizedPixel,8/5/2016,-0.319228966,-0.313792338,1.073601896,1.092114219,2227604,2230947
AdWinsRewardedMinusAdLossesPenalizedPixel,8/6/2016,-0.32752026,-0.323971672,1.127013568,1.147043577,1530784,1532726
AdWinsRewardedMinusAdLossesPenalizedPixel,8/7/2016,-0.331358831,-0.32762976,1.137532985,1.155313842,1673942,1673667
AdWinsRewardedMinusAdLossesPenalizedPixel,8/8/2016,-0.319769267,-0.31488711,1.069352858,1.090128411,2630029,2633732
AdWinsRewardedMinusAdLossesPenalizedPixel,8/9/2016,-0.313997555,-0.311267395,1.060915998,1.083085555,2574308,2574273
AdWinsRewardedMinusAdLossesPenalizedPixel,8/10/2016,-0.310810022,-0.308425789,1.052911439,1.081982047,2587576,2588170
AdWinsRewardedMinusAdLossesPenalizedPixel,8/11/2016,-0.309641006,-0.30683289,1.051026846,1.08008477,2544461,2546650
AdWinsRewardedMinusAdLossesPenalizedPixel,8/12/2016,-0.306715259,-0.304328947,1.048487303,1.070971412,2388602,2390056
AdultQueryCount,7/30/2016,0.175386245,0.173953077,1.253452994,1.267723504,1686301,1685535
AdultQueryCount,7/31/2016,0.1726468,0.171540653,1.289628129,1.198945219,1730898,1731642
AdultQueryCount,8/1/2016,0.116903504,0.117900504,0.996389749,1.024787584,2616209,2618267
AdultQueryCount,8/2/2016,0.111238786,0.111799564,0.971282482,0.957054275,2601215,2601808
AdultQueryCount,8/3/2016,0.114016102,0.114199955,0.948251991,0.995039258,2579048,2577304
AdultQueryCount,8/4/2016,0.115325113,0.117512422,0.970076681,1.050733333,2699308,2698319
AdultQueryCount,8/5/2016,0.121999151,0.124020157,1.029959456,1.080802848,2606887,2609858
AdultQueryCount,8/6/2016,0.173271676,0.177295107,1.275525799,1.368795372,1849581,1850491
AdultQueryCount,8/7/2016,0.167844591,0.16916316,1.236941274,1.23570061,2031540,2031116
AdultQueryCount,8/8/2016,0.113641558,0.114358168,0.992241333,1.014916284,3067179,3071534
AdultQueryCount,8/9/2016,0.113586296,0.112673173,1.008216354,0.990916824,2999552,2999667
AdultQueryCount,8/10/2016,0.113022471,0.113129144,0.998689917,1.006534481,3020886,3020433
AdultQueryCount,8/11/2016,0.113364127,0.112865969,0.951235998,0.985220314,2967085,2969788
AdultQueryCount,8/12/2016,0.120626968,0.119852288,1.043026597,1.047413253,2791656,2793814
AggregationRegionFastBackClickRate,7/30/2016,0.261820057,0.273338825,0.431697083,0.438111104,1293,1214
AggregationRegionFastBackClickRate,7/31/2016,0.277035873,0.265685484,0.438991855,0.433203117,1273,1240
AggregationRegionFastBackClickRate,8/1/2016,0.228330052,0.226602056,0.41400824,0.412017648,2032,2071
AggregationRegionFastBackClickRate,8/2/2016,0.226847493,0.233467945,0.411710494,0.414933072,2033,1981
AggregationRegionFastBackClickRate,8/3/2016,0.217598291,0.239036656,0.406597315,0.418664923,1950,1998
AggregationRegionFastBackClickRate,8/4/2016,0.221471253,0.239690556,0.409238435,0.418790309,2064,2079
AggregationRegionFastBackClickRate,8/5/2016,0.224213215,0.230351411,0.40868673,0.414295798,2023,1973
AggregationRegionFastBackClickRate,8/6/2016,0.289018362,0.259393939,0.445765807,0.431724091,1416,1375
AggregationRegionFastBackClickRate,8/7/2016,0.269932936,0.244456845,0.43756454,0.419113523,1342,1344
AggregationRegionFastBackClickRate,8/8/2016,0.228724939,0.215865385,0.412006306,0.404075114,2311,2256
AggregationRegionFastBackClickRate,8/9/2016,0.218003646,0.227645562,0.407592774,0.412010922,2194,2227
AggregationRegionFastBackClickRate,8/10/2016,0.208424428,0.22550598,0.400175802,0.410718783,2287,2174
AggregationRegionFastBackClickRate,8/11/2016,0.205625193,0.217762956,0.396960966,0.404819548,2154,2174
AggregationRegionFastBackClickRate,8/12/2016,0.204571336,0.231759794,0.398225,0.414533091,2049,2076
AggregationRegionItemCTR,7/30/2016,0.007001648,0.006538999,0.071042483,0.069014143,171421,171491
AggregationRegionItemCTR,7/31/2016,0.006346348,0.006393486,0.067443049,0.067706546,171974,170649
AggregationRegionItemCTR,8/1/2016,0.005780677,0.005670257,0.065098446,0.064188719,327353,329099
AggregationRegionItemCTR,8/2/2016,0.005863654,0.005959785,0.065335106,0.06613662,316613,316504
AggregationRegionItemCTR,8/3/2016,0.005853085,0.005947948,0.065627715,0.065951125,309906,310027
AggregationRegionItemCTR,8/4/2016,0.005897466,0.006109795,0.065860996,0.067152926,334125,334232
AggregationRegionItemCTR,8/5/2016,0.005927938,0.006020098,0.065899226,0.066658717,321504,321749
AggregationRegionItemCTR,8/6/2016,0.006614242,0.006361843,0.069082582,0.06779275,188143,187784
AggregationRegionItemCTR,8/7/2016,0.00611964,0.006213183,0.066689024,0.066903309,197202,196073
AggregationRegionItemCTR,8/8/2016,0.005872165,0.005686509,0.065706271,0.064554772,374225,372588
AggregationRegionItemCTR,8/9/2016,0.005771071,0.005997966,0.065123437,0.06676385,355044,354917
AggregationRegionItemCTR,8/10/2016,0.006144912,0.005906668,0.067635353,0.066371142,356354,355816
AggregationRegionItemCTR,8/11/2016,0.006039223,0.006006949,0.067131952,0.067024835,349069,348854
AggregationRegionItemCTR,8/12/2016,0.005967284,0.005933037,0.06631414,0.066111724,333684,333327
AggregationRegionPageCTR_AllQueryEngagement,7/30/2016,0.000389396,0.000386411,0.014134802,0.014615696,1400023,1399150
AggregationRegionPageCTR_AllQueryEngagement,7/31/2016,0.000350053,0.000336201,0.013595664,0.013057114,1428657,1430855
AggregationRegionPageCTR_AllQueryEngagement,8/1/2016,0.00036966,0.000352341,0.013809097,0.013300434,2243454,2244708
AggregationRegionPageCTR_AllQueryEngagement,8/2/2016,0.000359633,0.000377834,0.013512486,0.013971359,2219949,2219621
AggregationRegionPageCTR_AllQueryEngagement,8/3/2016,0.000372867,0.000369991,0.014156223,0.013938879,2207500,2206242
AggregationRegionPageCTR_AllQueryEngagement,8/4/2016,0.000387116,0.000401816,0.014304165,0.0146521,2308661,2308457
AggregationRegionPageCTR_AllQueryEngagement,8/5/2016,0.000388995,0.000401155,0.014170977,0.014587781,2227604,2230947
AggregationRegionPageCTR_AllQueryEngagement,8/6/2016,0.000380531,0.000370255,0.014317261,0.014031794,1530784,1532726
AggregationRegionPageCTR_AllQueryEngagement,8/7/2016,0.000326277,0.0003432,0.013135373,0.013559755,1673942,1673667
AggregationRegionPageCTR_AllQueryEngagement,8/8/2016,0.000365983,0.00035469,0.01375072,0.013574422,2630029,2633732
AggregationRegionPageCTR_AllQueryEngagement,8/9/2016,0.000349363,0.000357607,0.013502016,0.013755286,2574308,2574273
AggregationRegionPageCTR_AllQueryEngagement,8/10/2016,0.000367889,0.000358383,0.013832956,0.013805649,2587576,2588170
AggregationRegionPageCTR_AllQueryEngagement,8/11/2016,0.000364751,0.000363921,0.013869164,0.013869954,2544461,2546650
AggregationRegionPageCTR_AllQueryEngagement,8/12/2016,0.000365421,0.00038113,0.013573598,0.014352032,2388602,2390056
AggregationRegionPageCov_AllQueryEngagement,7/30/2016,0.058403722,0.058261671,0.198149144,0.197620126,1400023,1399150
AggregationRegionPageCov_AllQueryEngagement,7/31/2016,0.055953703,0.055537837,0.193105258,0.192468407,1428657,1430855
AggregationRegionPageCov_AllQueryEngagement,8/1/2016,0.067118225,0.067369497,0.208178183,0.208517494,2243454,2244708
AggregationRegionPageCov_AllQueryEngagement,8/2/2016,0.065197651,0.065133817,0.205216892,0.205124304,2219949,2219621
AggregationRegionPageCov_AllQueryEngagement,8/3/2016,0.064848543,0.06464743,0.205297676,0.204694953,2207500,2206242
AggregationRegionPageCov_AllQueryEngagement,8/4/2016,0.067690021,0.067566088,0.209614656,0.209419259,2308661,2308457
AggregationRegionPageCov_AllQueryEngagement,8/5/2016,0.067770052,0.06762425,0.21012824,0.209834335,2227604,2230947
AggregationRegionPageCov_AllQueryEngagement,8/6/2016,0.058357217,0.058109905,0.197779068,0.197350219,1530784,1532726
AggregationRegionPageCov_AllQueryEngagement,8/7/2016,0.055012022,0.054869378,0.191855033,0.191849314,1673942,1673667
AggregationRegionPageCov_AllQueryEngagement,8/8/2016,0.065127934,0.064376127,0.20525631,0.20375909,2630029,2633732
AggregationRegionPageCov_AllQueryEngagement,8/9/2016,0.063172284,0.063174595,0.202650292,0.202644681,2574308,2574273
AggregationRegionPageCov_AllQueryEngagement,8/10/2016,0.06339414,0.063106747,0.203028737,0.202512799,2587576,2588170
AggregationRegionPageCov_AllQueryEngagement,8/11/2016,0.063485278,0.063326326,0.203581213,0.203281354,2544461,2546650
AggregationRegionPageCov_AllQueryEngagement,8/12/2016,0.065919504,0.065833686,0.208081791,0.207938413,2388602,2390056
Algo1PCR,7/30/2016,0.420062827,0.42039912,0.431550567,0.430889362,1400023,1399150
Algo1PCR,7/31/2016,0.418307494,0.418706026,0.429855851,0.429853211,1428657,1430855
Algo1PCR,8/1/2016,0.444962516,0.444831779,0.426906253,0.426930215,2243454,2244708
Algo1PCR,8/2/2016,0.443784155,0.443497945,0.42654051,0.426473643,2219949,2219621
Algo1PCR,8/3/2016,0.438858689,0.43891852,0.426726817,0.427478323,2207500,2206242
Algo1PCR,8/4/2016,0.438883331,0.438971438,0.427021619,0.427578408,2308661,2308457
Algo1PCR,8/5/2016,0.435199383,0.435141137,0.427322887,0.426161849,2227604,2230947
Algo1PCR,8/6/2016,0.415934508,0.415502011,0.430574726,0.429601864,1530784,1532726
Algo1PCR,8/7/2016,0.414281234,0.414621997,0.427509804,0.427523013,1673942,1673667
Algo1PCR,8/8/2016,0.440008611,0.440101609,0.426587347,0.426026161,2630029,2633732
Algo1PCR,8/9/2016,0.436603025,0.437095215,0.425739531,0.425325725,2574308,2574273
Algo1PCR,8/10/2016,0.437804839,0.438011247,0.425922347,0.427634249,2587576,2588170
Algo1PCR,8/11/2016,0.438409834,0.438913283,0.431286894,0.426548489,2544461,2546650
Algo1PCR,8/12/2016,0.437369432,0.438586434,0.427591788,0.426730722,2388602,2390056
Algo1QBR,7/30/2016,0.068989583,0.069464556,0.206611062,0.207450213,868832,870177
Algo1QBR,7/31/2016,0.070245089,0.070416297,0.20794541,0.208572584,890382,891906
Algo1QBR,8/1/2016,0.069003224,0.069498996,0.204871529,0.205415596,1465011,1466346
Algo1QBR,8/2/2016,0.07053141,0.070362841,0.207411264,0.207101344,1449580,1449765
Algo1QBR,8/3/2016,0.070164793,0.069984115,0.207367013,0.206883755,1423520,1423342
Algo1QBR,8/4/2016,0.070385728,0.069855673,0.208034013,0.207056027,1489258,1489165
Algo1QBR,8/5/2016,0.070552272,0.070229126,0.208333494,0.207951094,1429240,1431760
Algo1QBR,8/6/2016,0.07056072,0.071367461,0.209088304,0.210494278,947281,948014
Algo1QBR,8/7/2016,0.070305889,0.070301832,0.208324652,0.208308233,1037424,1038231
Algo1QBR,8/8/2016,0.070120771,0.070870966,0.206390893,0.207488337,1709907,1712764
Algo1QBR,8/9/2016,0.070861842,0.071131819,0.207898681,0.208102057,1662900,1665623
Algo1QBR,8/10/2016,0.070382613,0.070330673,0.207334919,0.207311822,1671347,1673801
Algo1QBR,8/11/2016,0.070393431,0.070878107,0.207822428,0.208369711,1645046,1648107
Algo1QBR,8/12/2016,0.070060532,0.070063663,0.207966061,0.207907117,1535950,1540549
Algo1SatPCR,7/30/2016,0.390512109,0.390692619,0.417986452,0.418083512,1400023,1399150
Algo1SatPCR,7/31/2016,0.388359446,0.388709257,0.416541871,0.417459528,1428657,1430855
Algo1SatPCR,8/1/2016,0.41464829,0.414280186,0.417675375,0.417500864,2243454,2244708
Algo1SatPCR,8/2/2016,0.412943521,0.41275684,0.417324013,0.417235886,2219949,2219621
Algo1SatPCR,8/3/2016,0.408635572,0.408732582,0.417778928,0.417827336,2207500,2206242
Algo1SatPCR,8/4/2016,0.408582079,0.408847551,0.417795402,0.417760171,2308661,2308457
Algo1SatPCR,8/5/2016,0.405068811,0.405098493,0.417327447,0.416975597,2227604,2230947
Algo1SatPCR,8/6/2016,0.38586057,0.385334139,0.41619257,0.416530674,1530784,1532726
Algo1SatPCR,8/7/2016,0.384815471,0.385043214,0.415640661,0.415702673,1673942,1673667
Algo1SatPCR,8/8/2016,0.409455945,0.409337127,0.416552866,0.416753993,2630029,2633732
Algo1SatPCR,8/9/2016,0.406182665,0.406521944,0.416402812,0.416273636,2574308,2574273
Algo1SatPCR,8/10/2016,0.407594892,0.407740155,0.417157216,0.417065252,2587576,2588170
Algo1SatPCR,8/11/2016,0.408102688,0.408382335,0.41853165,0.417273113,2544461,2546650
Algo1SatPCR,8/12/2016,0.407303592,0.408477501,0.417964332,0.418233829,2388602,2390056
Algo1UrlPCR,7/30/2016,0.35546756,0.355557736,0.409609863,0.408509853,1400023,1399150
Algo1UrlPCR,7/31/2016,0.354026825,0.354282923,0.407350382,0.407899085,1428657,1430855
Algo1UrlPCR,8/1/2016,0.378688278,0.378034245,0.408467054,0.407807569,2243454,2244708
Algo1UrlPCR,8/2/2016,0.378347668,0.378227606,0.408242304,0.407897209,2219949,2219621
Algo1UrlPCR,8/3/2016,0.373979774,0.374109577,0.408092796,0.408650111,2207500,2206242
Algo1UrlPCR,8/4/2016,0.373999796,0.374082336,0.408336448,0.408564175,2308661,2308457
Algo1UrlPCR,8/5/2016,0.370874795,0.370548878,0.408501565,0.407077687,2227604,2230947
Algo1UrlPCR,8/6/2016,0.353159292,0.352631461,0.408350254,0.407342371,1530784,1532726
